place_id,place_name,category,city,latitude,longitude,rating,user_ratings_total,fame_score,user_type,user_preferences,budget,seasonal_suitability,best_time_to_visit,source
561,Max,Shopping Mall,Sialkot,32.7292846,74.8474335,4,82,36.22,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
562,Ondra Poygah,Hiking/Trail,Hunza,36.3898887,74.8623562,4.9,54,36.01,"Friends, Adventure","hiking, adventure, camping",Low,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
563,Parmandal morh,Tourist Attraction,Sialkot,32.654227,74.8988716,4.3,64,36,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
564,"Shah Gardez Park - Inner City, Multan",Park,Multan,30.1951826,71.4655263,4.1,77,35.98,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
565,Green Spot PAF Base Kalabagh,Tourist Attraction,Murree,34.0778651,73.3769818,4.1,77,35.98,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
566,Corner Park,Park,Murree,33.7088317,72.9535398,4.3,70,35.98,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
567,Jinnah Park Besham,Park,Swat,34.9170894,72.8734564,3.9,85,35.96,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
568,Jhangra Dam (?????? ???),Tourist Attraction,Murree,34.013115,73.1397097,4.6,61,35.93,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
569,Patundas Meadows,Tourist Attraction,Hunza,36.4802375,74.792603,4.8,56,35.92,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
570,City Centre Shopping Mall,Shopping Mall,Abbottabad,33.7539874,72.7405177,4,80,35.78,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
571,Bahar-e-Madina Park,Park,Sahiwal,30.6713002,73.0763622,4,80,35.78,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
572,View Point Bajalta,Tourist Attraction,Sialkot,32.7772972,74.9812254,4.4,66,35.75,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
573,Borith Lake Ghulkin,Tourist Attraction,Hunza,36.4308333,74.8627747,4.9,53,35.67,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
574,Sanro Panghaal Lake,Tourist Attraction,Swat,35.7274239,72.6366633,4.9,53,35.67,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
575,Peer Muradia Darbar,Tourist Attraction,Sialkot,32.494557,74.5420952,4.6,60,35.63,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
576,MTJ Arif Wala,Shopping Mall,Sahiwal,30.2891481,73.0664257,4.1,75,35.51,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
577,Miss Classy,Shopping Mall,Peshawar,34.0020413,71.4983353,4.1,75,35.51,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
578,Makra Choti (Spider Peak),Tourist Attraction,Abbottabad,34.57484,73.4940606,4.7,57,35.48,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
579,Tawi riverfront project,Tourist Attraction,Sialkot,32.7170868,74.8546882,4.3,68,35.46,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
580,United Mall Gulgasht Multan,Shopping Mall,Multan,30.215484,71.4715429,4.3,68,35.46,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
581,Recep Tayyip Erdo?an Hospital Chowk,Park,Multan,30.0725067,71.1468158,4.3,67,35.2,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
582,Kamran Karyana Store,Shopping Mall,Multan,30.1821928,71.4792861,3.9,81,35.1,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
583,Rakaposhi View Point Nasir abad Hunza,Tourist Attraction,Hunza,36.25876,74.52677,4.7,58,35.03,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
584,Dasht-e-Laila,Tourist Attraction,Swat,35.4824435,72.3759891,4.8,53,34.94,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
585,Nimra Shopping Centre,Shopping Mall,Quetta,30.2361368,67.0213911,3.9,80,34.88,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
586,Miniso University Road (Spinzer Mall),Shopping Mall,Peshawar,34.0018532,71.4995346,4.3,65,34.67,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
587,Chowk Northern Bypass,Tourist Attraction,Multan,30.2460108,71.4851521,4.3,65,34.67,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
588,One to One collection,Shopping Mall,Swat,34.7712379,72.3614316,3.9,79,34.66,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
589,New Multan Computer Shopping Centre,Shopping Mall,Multan,30.205822,71.5162939,3.9,79,34.66,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
590,Baghicha Shopping Mall,Shopping Mall,Peshawar,34.1318583,71.7786277,4,75,34.64,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
591,Environmental Park,Park,Sialkot,32.7292515,74.9035986,4.2,68,34.63,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
592,Hoti Khel Park,Park,Peshawar,34.0152874,71.9743098,4.2,68,34.63,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
593,K2 Base Camp,Tourist Attraction,Skardu,35.3246875,75.5509375,4.8,52,34.61,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
594,Komi Kot AJK Muzaffarabad,Mountain,Kashmir,34.2067164,73.5927569,4.5,59,34.57,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
595,Sabzwari Jewellers Skardu,Shopping Mall,Skardu,35.2893775,75.6348997,4.1,71,34.55,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
596,Prime Mall,Shopping Mall,Murree,33.5825713,72.8605738,4.2,56,34.42,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
597,Spin Karez,Tourist Attraction,Quetta,30.2225559,67.1430124,4.6,56,34.42,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
598,Darbar Taigh Ali Shah,Tourist Attraction,Multan,30.1776287,71.4983016,4.2,67,34.38,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
599,Multi Orchard ROS Block-A Park,Park,Abbottabad,33.7170707,72.7038768,4.4,61,34.37,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
600,Utility Store Madina Market,Shopping Mall,Hunza,35.9215645,74.310692,3.7,86,34.31,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
601,Katchehry Chowk,Tourist Attraction,Multan,30.2047585,71.4586461,4.1,70,34.3,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
602,Khanpur Dam Island,Lake,Murree,33.8077565,72.9399195,4.6,55,34.11,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
603,Passo cone Hills View,Tourist Attraction,Hunza,36.461019,74.893502,4.8,50,33.94,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
604,Jaaz Banda Lake (Chhota Katora Lake),Lake,Swat,35.383045,72.331736,4.8,50,33.94,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
605,Children Park,Park,Abbottabad,34.0354605,73.1161613,4.1,68,33.81,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
606,ASIAN MALL Islamabad,Shopping Mall,Murree,33.6511284,72.953464,4.1,68,33.81,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
607,Sector A Park,Park,Swat,34.823107,72.3394913,4.1,68,33.81,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
608,Fun Land,Park,Sahiwal,30.73633,73.3388155,4.1,68,33.81,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
609,M I H Akhund Darweza Baba Mazar,Tourist Attraction,Peshawar,33.9964637,71.5935475,4.6,54,33.8,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
610,Mall Of Imarat,Shopping Mall,Islamabad,33.5701726,73.1596854,4.5,47,33.59,"Family, Friends","shopping, dining",medium,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
611,Jaroba dam,Mountain,Peshawar,33.8032258,71.7805434,4.3,61,33.58,"Friends, Adventure","hiking, camping",Low,All-season,Morning,Google Maps API (Adaptive AI Filtered Research Model)
612,"Peeran Wala, Tarbait Pur",Park,Multan,30.0718565,71.4945703,4.3,61,33.58,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
613,Hyderabad City park,Park,Hyderabad,25.4243835,68.4041825,3.9,74,33.55,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
614,Wahdat Colony Park,Park,Multan,30.2074112,71.4886391,4.4,58,33.51,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
615,Family Park,Park,Murree,33.6638193,72.9992349,4.4,58,33.51,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
616,A To Z Shopping Mall,Shopping Mall,Swat,34.9368462,72.4696787,3.7,82,33.5,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
617,Beshai Meadows,Mountain,Swat,35.4584375,72.6391875,4.6,53,33.49,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
618,Al-Mustafa Medical & General Store,Shopping Mall,Hyderabad,25.045076,68.6561655,3.9,73,33.32,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
619,Bostani Chocolatier,Shopping Mall,Abbottabad,33.7076618,73.0500479,4.8,48,33.26,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
620,Bilamik Valley,Tourist Attraction,Skardu,35.5669376,75.1024929,4.8,48,33.26,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
621,Bhuttri Dam View Point,Tourist Attraction,Murree,33.9442689,73.0407793,4.6,52,33.17,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
622,Kala Chashma (Black Spring),Tourist Attraction,Swat,35.5993897,72.161525,4.4,56,32.93,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
623,The Paradise Mall,Shopping Mall,Murree,33.542364,73.1217242,4.4,56,32.93,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
624,Tricolor mast Suchetgarh,Tourist Attraction,Sialkot,32.5714011,74.6685988,4.7,49,32.9,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
625,AHMED CASH N CARRY BRANCH 1,Shopping Mall,Sahiwal,30.8112054,73.4459569,3.9,71,32.86,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
626,Sunny Electronics Hyderabad,Shopping Mall,Hyderabad,25.3831528,68.3518661,4.6,51,32.85,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
627,"Patriata, murree, Pakistan",Tourist Attraction,Murree,33.8736132,73.457376,4.6,51,32.85,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
628,Ganga Choti Official,Tourist Attraction,Murree,33.9941847,73.7771509,4.6,51,32.85,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
629,City Shopping Mall,Shopping Mall,Murree,33.5539265,73.0576787,4.1,64,32.8,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
630,Waterfalls Chhajiyan,Mountain,Murree,33.8808374,73.0430613,4.2,61,32.8,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
631,Hashmi Park,Park,Multan,30.152733,71.4823231,4,67,32.74,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
632,Rabi Center,Shopping Mall,Peshawar,34.014985,71.5729866,4,67,32.74,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
633,Changa Manga Tila Thal Jeep Rally Point,Tourist Attraction,Multan,30.3507645,71.3006255,4.4,54,32.33,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
634,Sharanwala baradari,Tourist Attraction,Sialkot,32.1558959,74.1885196,4.1,62,32.28,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
635,Toys & Sport Ghulam Mohammad Brothers,Shopping Mall,Murree,33.9051735,73.3921701,4.2,59,32.26,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
636,Public Park I-10/3,Park,Murree,33.6485915,73.0355491,4.2,59,32.26,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
637,Zero Point Malam Jabba,Tourist Attraction,Swat,34.7801,72.5607,4.2,59,32.26,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
638,Braju Banda,Tourist Attraction,Swat,35.1002591,72.7286037,4.5,51,32.14,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
639,Major Amir shaheed park,Park,Multan,29.8141249,71.7261485,4.1,61,32.02,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
640,Mansehra Point,Tourist Attraction,Murree,34.341605,73.212541,4.3,43,31.48,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
641,Harnoi Main Waterfall,Tourist Attraction,Murree,34.1171358,73.3264419,4.4,51,31.42,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
642,Jarogo Meadows,Tourist Attraction,Swat,35.1007628,72.2081864,4.7,44,31.18,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
643,Jinnah Garden Public Park,Park,Murree,33.5675197,73.1743778,3.7,71,31.18,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
644,Peer Chaila Top,Tourist Attraction,Abbottabad,34.4840527,73.4345447,4.4,50,31.11,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
645,Giraffe Park,Park,Murree,33.5000829,73.0984803,4.3,52,31.01,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
646,Feroza Lake,Tourist Attraction,Hunza,36.2441883,74.0989735,4.9,40,30.99,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
647,Zulfiqar Ali Bhutto Suspension Bridge Muzaffarabad AJK,Tourist Attraction,Murree,34.3478101,73.4638723,4.6,45,30.86,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
648,Muzaffarabad park,Park,Multan,30.1361693,71.3661441,4.3,47,30.85,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
649,Circuit House Park,Park,Multan,30.2064774,71.4418763,4.4,49,30.8,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
650,Bobby Shopping Centre,Shopping Mall,Peshawar,33.9981147,71.5369924,4.1,56,30.68,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
651,Park,Park,Sahiwal,30.6784104,73.0856346,3.8,65,30.64,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
652,Al Makkah Shopping Center,Shopping Mall,Murree,33.6336319,73.0874409,3.7,68,30.51,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
653,Azeem Mansion,Shopping Mall,Abbottabad,33.7159172,73.0696084,4.4,48,30.48,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
654,Bagh Shaheedan,Park,Murree,33.9099213,73.4012739,4.1,55,30.41,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
655,Park,Park,Abbottabad,33.7709226,72.7351879,4.1,55,30.41,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
656,Phofandi Hill Top Kotli Sattian,Tourist Attraction,Murree,33.8197917,73.4947402,4.8,40,30.36,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
657,Zalzal Lake Chikar,Lake,Murree,34.132243,73.7169136,4.2,52,30.29,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
658,Aitham jammu paragliding take off point,Tourist Attraction,Sialkot,32.7775683,74.990895,4.2,52,30.29,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
659,THE GRID,Shopping Mall,Murree,33.6234835,72.9725828,4.2,38,30.21,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
660,Hawa ka Darra,Mountain,Swat,35.4900814,72.3933944,4.2,39,29.98,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
661,Water Village Park AJK,Park,Abbottabad,34.4460071,73.5100727,4.2,42,29.81,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
662,Roundu Thorsay,Tourist Attraction,Skardu,35.5669375,75.1024375,4.7,40,29.73,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
663,Bilal Potha,Tourist Attraction,Murree,33.9176207,73.8000094,4.2,38,29.59,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
664,Judicial Complex Park,Park,Sahiwal,30.8022101,73.4252213,3.6,67,29.47,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
665,Aryari-Karore Fire Watch tower Near Patriata Road,Tourist Attraction,Murree,33.7700271,73.4077642,4.2,39,29.35,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
666,Chundah ??The Switzerland of Gilgit Baltistan,Tourist Attraction,Skardu,35.3297766,75.4923847,4.2,39,29.35,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
667,Allama Iqbal Park,Park,Sialkot,32.2544738,74.1396143,3.9,56,29.18,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
668,Dasht e Laila Swat kotlai,Tourist Attraction,Swat,34.8008678,72.1923842,4.5,42,29.16,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
669,Kayseria & leisure club Centaurus Mall,Shopping Mall,Abbottabad,33.7077788,73.0498441,4.3,46,29.16,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
670,Raza Shopping Mall,Shopping Mall,Sialkot,32.4935718,74.5480138,4.2,34,29.15,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
671,Highway Mega Mart,Shopping Mall,Sialkot,32.6908406,74.8812632,4,53,29.12,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
672,Picnic Point Panjar,Mountain,Murree,33.6465844,73.523307,4.6,40,29.09,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
673,Commercial Market statlite town,Park,Murree,33.6382264,73.0703822,4.3,45,28.85,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
674,Wapda Town Park,Park,Peshawar,34.0265284,71.7403508,4,52,28.84,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
675,Avgarch Valley,Tourist Attraction,Hunza,36.6153125,74.8616875,4.7,37,28.59,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
676,Multi Orchard ROS Block-C Park,Park,Abbottabad,33.719094,72.7114278,4.2,46,28.49,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
677,Sumandar waterfall Point New Murree,Tourist Attraction,Murree,33.8433168,73.4700662,4.1,48,28.41,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
678,Places To Visit In Pakistan,Tourist Attraction,Murree,33.6206419,73.1345222,4.3,43,28.2,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
679,Sahiwal Galleria Shopping Mall,Shopping Mall,Sahiwal,30.6726201,73.1155154,4.3,42,27.87,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
680,Green Land Park Haripur,Park,Abbottabad,33.9854056,72.8919925,4.2,44,27.86,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
681,Chiltan National Park,Tourist Attraction,Quetta,30.0504467,66.8995564,4.2,44,27.86,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
682,Garhi Satana Tarbela lake/dam Haripur,Lake,Abbottabad,34.2219656,72.8073692,4.4,40,27.83,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
683,Jabbri Waterfall,Lake,Murree,33.9120992,73.1663246,4.7,35,27.81,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
684,Paya Lake,Lake,Abbottabad,34.6127099,73.4831783,4.6,36,27.6,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
685,Donchar Gul Waterfall,Tourist Attraction,Swat,35.7518186,72.612509,4.6,36,27.6,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
686,Taip Banda Mankyal,Mountain,Swat,35.2873523,72.6768102,4.4,39,27.48,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
687,Palanchai Meadows,Tourist Attraction,Swat,35.1961979,72.4869316,4.5,37,27.37,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
688,Sandhian Natural Spring Water,Tourist Attraction,Murree,33.9227725,73.39421,4.1,44,27.2,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
689,Jugle Valley,Tourist Attraction,Swat,34.8126521,72.5727023,4.4,38,27.12,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
690,The Magnus Mall,Shopping Mall,Murree,33.602479,73.2096791,4.5,36,27,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
691,Khaira Gali Pipeline Track,Mountain,Murree,33.9823551,73.3999113,4.7,33,27,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
692,Kalam Forest Plain,Park,Swat,35.4893398,72.5921611,4.8,31,26.73,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
693,Selfie Point Trail 4,Mountain,Murree,33.7468056,73.0436667,4.8,31,26.73,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
694,Jinnah Park,Park,Skardu,35.3012458,75.7062073,4.1,42,26.57,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
695,Surinsar lake,Tourist Attraction,Sialkot,32.7708125,75.0414375,4.2,40,26.56,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
696,Chahan Dam Rawalpindi,Tourist Attraction,Murree,33.4595559,72.8807634,4,44,26.53,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
697,Service road Park,Park,Murree,33.6399833,73.10407,3.9,46,26.45,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
698,Shigar Valley,Tourist Attraction,Skardu,35.4765474,75.6964405,4.6,33,26.42,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
699,Mahodand Lake,Tourist Attraction,Swat,35.702761,72.6577733,4.8,30,26.29,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
700,Swat Riverside fizagat,Park,Swat,34.792642,72.3868293,4.8,30,26.29,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
